,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,type,city
31675,1,1,4.5,1879,0,16,555,900.0,4,17
31676,1,0,4.2,1295,0,24,138,900.0,4,17
31677,1,1,4.2,1544,0,24,1450,800.0,4,17
31678,1,0,3.9,226,0,24,70,500.0,4,17
31679,1,1,4.1,1342,22,24,1897,800.0,4,17
31680,0,0,4.3,317,0,62,1455,300.0,4,17
31681,1,0,3.5,9,0,73,2175,300.0,4,17
31682,1,0,3.9,468,0,24,147,700.0,4,17
31683,1,0,3.7,40,0,73,1174,400.0,4,17
31684,0,1,4.0,169,0,6,1214,1100.0,4,17
31685,0,0,3.8,53,0,73,1597,300.0,4,17
31686,1,0,3.9,327,3,24,1662,650.0,4,17
31687,1,1,3.9,74,0,24,1774,900.0,4,17
31688,0,0,3.8,70,0,73,1455,300.0,4,17
31689,1,1,4.1,2727,0,24,421,800.0,4,17
31690,1,1,3.9,67,0,24,272,600.0,4,17
31691,1,0,3.9,421,0,24,147,800.0,4,17
31692,0,0,3.8,158,22,58,951,1300.0,4,17
31693,1,0,3.6,386,0,73,382,400.0,4,17
31694,1,0,3.1,53,22,24,2178,750.0,4,17
31695,1,0,3.5,739,0,24,55,600.0,4,17
31697,1,0,4.2,469,0,73,1456,400.0,4,17
31698,1,0,3.9,1190,0,73,1662,500.0,4,17
31699,0,0,3.4,5,0,24,782,1000.0,4,17
31700,0,0,3.9,118,31,24,1641,800.0,4,17
31701,1,0,3.6,221,0,24,406,600.0,4,17
31702,1,0,3.7,28,0,16,602,400.0,4,17
31703,1,0,3.8,71,0,24,1609,1000.0,4,17
31704,0,0,4.0,140,0,73,1426,200.0,4,17
31705,1,0,3.4,7,22,73,1833,300.0,4,17
31706,1,0,3.6,16,0,73,1662,300.0,4,17
31707,1,0,3.8,261,0,24,59,500.0,4,17
31708,1,0,3.9,214,0,24,1720,600.0,4,17
31709,0,0,3.6,39,0,73,1662,400.0,4,17
31710,1,0,3.8,273,0,24,1814,900.0,4,17
31711,1,0,3.9,97,0,73,1330,1000.0,4,17
31712,1,0,3.6,45,0,24,1662,500.0,4,17
31713,1,0,3.4,10,0,73,240,600.0,4,17
31715,0,0,3.7,22,0,77,1153,300.0,4,17
31716,1,0,3.7,26,0,24,1668,700.0,4,17
31717,1,0,3.7,27,0,73,782,300.0,4,17
31718,1,0,4.0,115,0,73,814,400.0,4,17
31719,0,0,3.5,7,0,83,1534,300.0,4,17
31720,1,0,3.8,100,0,24,2239,350.0,4,17
31722,0,0,3.4,5,0,73,2179,200.0,4,17
31723,0,0,3.8,106,0,24,69,700.0,4,17
31724,0,0,3.4,7,0,73,360,300.0,4,17
31725,0,0,3.8,69,3,17,501,700.0,4,17
31726,1,0,4.1,133,0,73,1597,150.0,4,17
31727,1,0,3.7,28,0,73,1837,500.0,4,17
31728,1,0,3.5,12,0,73,1597,300.0,4,17
31729,1,0,3.7,101,0,16,663,700.0,4,17
31730,0,0,3.3,4,0,73,1597,100.0,4,17
31731,1,0,3.7,36,0,73,1454,200.0,4,17
31732,1,0,3.7,14,0,73,108,400.0,4,17
31734,1,1,4.0,126,22,24,1915,900.0,4,17
31735,1,0,3.4,212,22,24,1748,800.0,4,17
31736,1,0,3.8,117,0,24,1641,600.0,4,17
31737,1,0,3.3,4,3,73,2226,400.0,4,17
31738,1,0,3.9,201,0,73,107,300.0,4,17
31739,1,0,3.8,278,22,73,335,200.0,4,17
31740,1,0,3.4,8,22,73,272,350.0,4,17
31741,0,0,3.5,16,0,73,1662,200.0,4,17
31743,1,0,3.7,36,22,73,2253,250.0,4,17
31744,1,1,3.7,21,25,24,91,700.0,4,17
31745,1,0,3.4,29,0,24,1597,750.0,4,17
31746,1,0,3.6,18,0,73,1430,350.0,4,17
31747,1,0,3.6,42,0,16,563,600.0,4,17
31748,1,0,4.2,289,3,73,6,400.0,4,17
31749,0,0,4.1,357,0,73,845,500.0,4,17
31750,1,0,3.8,24,0,16,653,700.0,4,17
31751,1,0,2.7,73,0,24,782,600.0,4,17
31752,1,0,3.3,9,70,73,433,300.0,4,17
31753,1,0,3.3,12,0,73,1256,500.0,4,17
31754,1,0,3.6,42,0,73,1098,400.0,4,17
31755,1,0,3.7,67,0,73,2199,300.0,4,17
31756,1,0,3.5,15,0,73,1174,400.0,4,17
31757,0,0,3.4,6,0,73,1597,400.0,4,17
31761,0,0,3.5,11,0,73,369,300.0,4,17
31762,0,0,4.0,213,0,73,1985,300.0,4,17
31764,1,0,3.9,100,31,73,2164,200.0,4,17
31765,1,0,3.6,68,0,73,50,300.0,4,17
31766,1,0,3.6,64,0,73,1415,400.0,4,17
31767,1,0,3.8,62,0,73,1165,300.0,4,17
31768,1,0,3.5,6,22,73,1962,400.0,4,17
31770,1,0,3.4,24,0,73,1662,500.0,4,17
31772,1,0,3.1,18,0,24,1431,700.0,4,17
31775,1,0,3.8,377,0,73,1877,500.0,4,17
31776,1,0,3.9,193,0,73,419,600.0,4,17
31778,0,0,3.4,4,0,73,2164,150.0,4,17
31779,0,0,3.5,18,0,24,124,550.0,4,17
31780,0,0,3.8,87,0,73,1098,250.0,4,17
31781,1,0,3.8,8,22,73,2223,300.0,4,17
31783,1,0,3.1,22,0,73,1662,400.0,4,17
31784,1,0,3.5,106,0,73,1662,500.0,4,17
31785,0,0,3.0,15,0,6,1597,1000.0,4,17
31786,0,0,3.3,19,22,6,1799,600.0,4,17
31787,1,0,3.6,34,0,24,2191,300.0,4,17
31788,1,0,3.9,75,3,73,2009,200.0,4,17
31789,1,0,3.7,61,0,73,1126,350.0,4,17
31790,0,0,3.8,36,0,73,2164,200.0,4,17
31791,1,0,3.8,883,0,73,1875,500.0,4,17
31793,0,0,3.5,39,0,6,1214,1200.0,4,17
31794,1,0,3.6,31,0,11,2342,150.0,4,17
31795,0,0,3.1,18,0,73,1597,400.0,4,17
31796,0,0,3.4,7,0,73,2293,150.0,4,17
31798,1,0,3.7,26,0,73,417,400.0,4,17
31799,0,0,3.3,6,0,73,369,300.0,4,17
31801,0,0,3.4,4,0,73,1115,200.0,4,17
31803,1,0,3.9,140,0,73,1833,300.0,4,17
31804,1,0,3.3,334,0,73,401,400.0,4,17
31805,1,0,3.9,58,0,73,401,300.0,4,17
31806,0,0,4.0,115,0,24,1035,1000.0,4,17
31807,1,0,2.6,33,0,24,1840,500.0,4,17
31809,1,0,3.9,172,0,73,2273,300.0,4,17
31810,1,0,3.6,23,0,73,2227,350.0,4,17
31811,1,0,3.6,43,0,73,2000,250.0,4,17
31812,1,0,3.3,9,0,73,1642,400.0,4,17
31814,0,0,3.7,29,22,24,1857,600.0,4,17
31815,0,0,3.6,39,0,24,2143,600.0,4,17
31816,0,0,3.6,25,0,24,1343,500.0,4,17
31817,0,0,3.1,53,0,24,1738,600.0,4,17
31818,0,0,3.6,61,0,16,479,500.0,4,17
31819,0,0,3.6,22,0,16,601,500.0,4,17
31820,0,0,3.5,10,0,73,1597,250.0,4,17
31823,1,0,2.5,109,0,24,1668,800.0,4,17
31824,1,0,3.1,11,0,24,1958,500.0,4,17
31825,1,0,3.7,46,0,24,1662,600.0,4,17
31826,0,0,3.6,11,0,73,1154,200.0,4,17
31828,1,0,3.5,17,0,73,1662,300.0,4,17
31829,1,0,3.1,40,0,73,1662,250.0,4,17
31830,0,0,3.0,67,0,73,2239,300.0,4,17
31831,0,0,2.4,221,0,73,1597,550.0,4,17
31832,0,0,3.4,12,0,73,2177,300.0,4,17
31834,1,0,3.8,50,0,73,1181,250.0,4,17
31835,1,0,2.9,24,0,73,1597,250.0,4,17
31836,1,0,2.8,102,3,73,1662,350.0,4,17
31837,1,0,3.1,30,0,73,1635,500.0,4,17
31838,0,0,3.4,5,0,11,1389,100.0,4,17
31839,0,0,3.1,6,0,73,1662,400.0,4,17
31842,0,0,3.5,8,0,24,1609,700.0,4,17
31846,0,0,3.2,6,0,24,119,700.0,4,17
31852,1,0,3.3,14,0,86,419,600.0,4,17
31855,1,1,3.7,49,0,16,510,300.0,4,17
31856,0,0,4.0,40,0,11,283,400.0,4,17
31857,0,0,3.1,7,0,73,2190,300.0,4,17
31858,0,0,3.4,15,3,73,1415,150.0,4,17
31859,0,0,3.5,6,0,73,1098,400.0,4,17
31860,0,0,3.5,43,0,73,1788,400.0,4,17
31863,1,0,3.6,10,0,73,2110,100.0,4,17
31864,0,0,3.3,4,0,73,1415,200.0,4,17
31865,0,0,3.3,4,3,50,795,400.0,4,17
31866,0,0,3.5,15,0,73,1662,200.0,4,17
31867,0,0,3.6,38,0,73,1714,250.0,4,17
31868,0,0,3.5,12,0,73,2164,200.0,4,17
31869,0,0,3.5,16,0,73,1597,400.0,4,17
31871,0,0,3.3,4,89,73,745,500.0,4,17
31872,0,0,3.6,34,0,73,1368,650.0,4,17
31873,0,0,3.4,6,0,73,1415,300.0,4,17
31874,0,0,3.4,5,0,73,1983,250.0,4,17
31882,1,0,3.0,11,0,73,401,200.0,4,17
31883,1,0,3.2,30,0,73,1635,500.0,4,17
31884,1,0,3.3,12,0,73,1662,250.0,4,17
31885,1,0,2.8,137,0,73,2009,300.0,4,17
31886,1,0,3.5,12,0,73,1108,400.0,4,17
31887,0,0,3.5,21,0,73,335,200.0,4,17
31888,1,0,3.7,21,0,73,2239,500.0,4,17
31889,0,0,3.8,67,0,73,1662,400.0,4,17
31890,0,0,3.7,112,0,24,750,500.0,4,17
31891,0,0,3.4,7,0,73,2239,500.0,4,17
31893,0,0,3.7,27,0,73,2164,250.0,4,17
31894,0,0,3.4,8,0,73,2164,250.0,4,17
31895,0,0,3.1,6,0,73,1836,250.0,4,17
31896,0,0,3.6,26,0,73,335,150.0,4,17
31897,0,0,3.5,10,0,73,107,300.0,4,17
31901,0,0,3.3,4,89,73,335,300.0,4,17
31902,0,0,3.2,4,0,73,1098,300.0,4,17
31903,0,0,3.5,10,0,73,2191,150.0,4,17
31909,0,0,3.3,6,0,73,2174,250.0,4,17
31910,0,0,3.3,8,0,73,107,300.0,4,17
31911,0,0,3.4,6,0,73,1415,250.0,4,17
31924,0,0,3.3,6,0,82,2317,200.0,4,17
31925,0,0,3.3,4,3,50,2293,200.0,4,17
31927,0,0,3.0,32,0,73,1662,400.0,4,17
31951,1,0,3.2,13,0,73,335,300.0,4,17
31954,1,0,3.7,27,0,73,1454,400.0,4,17
31956,1,0,3.2,64,0,73,1762,250.0,4,17
31959,0,0,3.1,4,0,73,1407,300.0,4,17
31962,0,0,3.8,30,0,73,777,300.0,4,17
31963,1,0,3.3,8,0,73,1201,400.0,4,17
31964,0,0,3.1,17,0,73,1662,400.0,4,17
31965,1,0,3.7,181,0,73,1662,400.0,4,17
31966,1,0,3.9,35,0,73,1994,350.0,4,17
31967,1,0,3.6,51,22,24,1748,500.0,4,17
31968,1,0,3.4,84,0,73,1843,300.0,4,17
31969,1,0,3.4,154,0,73,1438,400.0,4,17
31970,0,0,3.3,6,0,73,1463,250.0,4,17
31971,1,0,3.4,47,0,73,2310,200.0,4,17
31972,1,0,3.4,17,0,73,2236,200.0,4,17
31973,0,0,3.8,63,0,16,479,500.0,4,17
31974,1,0,3.9,52,0,73,2239,300.0,4,17
31975,1,0,3.9,66,0,73,335,700.0,4,17
31977,1,0,2.9,67,0,24,2023,200.0,4,17
31978,0,1,4.3,114,44,57,2046,1500.0,5,17
31979,0,1,4.6,5002,44,30,1083,1800.0,5,17
31980,0,1,4.5,3914,44,71,1225,1000.0,5,17
31981,0,1,4.4,1575,44,65,1551,2000.0,5,17
31982,0,1,4.8,482,44,72,995,2100.0,5,17
31983,1,1,4.5,3987,44,29,974,1600.0,5,17
31984,0,1,4.7,4447,44,6,890,1000.0,5,17
31985,0,1,4.5,2005,44,65,877,1400.0,5,17
31986,0,1,4.0,2160,44,57,873,1000.0,5,17
31987,1,1,4.3,2576,44,6,944,1200.0,5,17
31988,1,1,4.1,1792,44,68,1217,1200.0,5,17
31989,0,1,3.9,151,44,69,1239,1000.0,5,17
31990,0,1,4.1,1237,44,60,879,1500.0,5,17
31991,1,1,4.4,346,44,25,734,1000.0,5,17
31993,0,1,3.9,1389,44,57,983,1400.0,5,17
31994,0,1,3.9,592,44,71,988,1300.0,5,17
31995,1,1,4.3,567,45,65,1011,2000.0,5,17
31996,1,0,4.6,4695,46,57,38,1500.0,5,17
31997,0,1,4.4,2365,46,25,1546,1100.0,5,17
31998,0,1,4.5,6377,46,7,1520,1600.0,5,17
31999,0,1,4.5,7856,43,72,18,1800.0,5,17
32000,0,1,4.3,221,43,25,1028,1200.0,5,17
32001,0,1,4.4,373,42,22,481,1000.0,5,17
32002,0,1,4.6,895,43,65,943,1400.0,5,17
32003,0,1,4.4,1237,43,64,41,1200.0,5,17
32004,0,1,4.4,4086,43,7,164,1200.0,5,17
32005,0,1,4.2,1743,43,68,732,1400.0,5,17
32006,0,1,4.5,577,45,6,1238,1000.0,5,17
32007,0,1,4.3,1557,40,68,1235,1200.0,5,17
32008,1,1,4.2,1369,46,25,160,1400.0,5,17
32009,0,0,3.7,4652,45,61,1807,2000.0,5,17
32010,1,1,4.2,1177,43,68,1219,1300.0,5,17
32012,0,1,4.1,759,42,6,1662,1200.0,5,17
32013,0,0,4.0,1408,45,71,880,1000.0,5,17
32014,0,0,3.9,740,45,7,16,1400.0,5,17
32015,1,1,4.0,281,43,25,1081,1500.0,5,17
32016,0,0,3.9,35,43,6,2165,1000.0,5,17
32017,1,1,3.9,598,43,6,1236,1200.0,5,17
32018,0,0,4.2,270,45,71,1019,1400.0,5,17
32019,1,0,3.7,130,40,25,870,1200.0,5,17
32020,0,0,3.8,674,45,68,37,1700.0,5,17
32021,0,0,3.9,107,43,6,1214,1500.0,5,17
32022,1,1,3.7,1015,45,6,915,1300.0,5,17
32023,0,1,3.8,170,43,6,2236,1300.0,5,17
32024,0,0,3.7,68,45,6,1221,1000.0,5,17
32025,1,0,3.5,9,46,7,1241,700.0,5,17
32026,0,0,3.5,11,41,57,1214,1600.0,5,17
32027,0,0,3.0,25,45,6,1221,2300.0,5,17
32028,0,0,3.8,29,45,6,1662,800.0,5,17
32029,0,0,3.8,152,45,71,44,1500.0,5,17
32030,0,0,3.3,4,43,6,1662,1000.0,5,17
32031,0,1,3.7,81,45,57,1214,1200.0,5,17
32032,0,1,4.0,169,0,6,1214,1100.0,5,17
32033,0,0,3.0,15,0,6,1597,1000.0,5,17
32034,0,0,3.5,39,0,6,1214,1200.0,5,17
32036,0,1,4.8,482,44,72,995,2100.0,6,17
32037,0,1,4.7,4447,44,6,890,1000.0,6,17
32038,1,1,4.3,549,44,30,1758,1000.0,6,17
32039,0,1,4.7,10530,44,25,1829,1400.0,6,17
32040,0,1,4.5,3914,44,71,1225,1000.0,6,17
32041,1,1,4.5,3163,44,25,1712,1500.0,6,17
32042,0,1,4.6,2590,44,7,989,1300.0,6,17
32043,0,0,4.2,2370,44,68,1222,1400.0,6,17
32044,1,1,4.9,2244,44,25,172,1500.0,6,17
32045,0,1,4.6,5002,44,30,1083,1800.0,6,17
32046,1,1,4.3,2576,44,6,944,1200.0,6,17
32047,1,1,4.4,387,44,25,1521,1500.0,6,17
32048,1,1,4.1,1792,44,68,1217,1200.0,6,17
32049,0,1,3.9,151,44,69,1239,1000.0,6,17
32050,1,1,4.1,402,44,18,585,1200.0,6,17
32051,1,1,4.4,346,44,25,734,1000.0,6,17
32052,0,1,3.9,592,44,71,988,1300.0,6,17
32053,0,0,3.0,38,44,68,1214,1000.0,6,17
32054,0,1,4.4,2365,46,25,1546,1100.0,6,17
32055,0,1,4.5,6377,46,7,1520,1600.0,6,17
32056,0,1,4.5,7856,43,72,18,1800.0,6,17
32057,0,1,4.3,221,43,25,1028,1200.0,6,17
32058,1,1,4.5,1889,40,25,1972,1200.0,6,17
32059,1,1,4.4,459,46,25,1597,1500.0,6,17
32060,0,1,4.4,1237,43,64,41,1200.0,6,17
32061,0,1,4.4,4086,43,7,164,1200.0,6,17
32062,0,1,4.2,1743,43,68,732,1400.0,6,17
32063,0,1,4.5,577,45,6,1238,1000.0,6,17
32064,0,1,4.3,1557,40,68,1235,1200.0,6,17
32065,1,1,4.2,1369,46,25,160,1400.0,6,17
32066,1,1,4.2,1177,43,68,1219,1300.0,6,17
32069,0,1,4.1,819,43,25,59,800.0,6,17
32070,0,1,4.1,759,42,6,1662,1200.0,6,17
32071,0,0,4.0,1408,45,71,880,1000.0,6,17
32072,0,0,3.9,740,45,7,16,1400.0,6,17
32073,0,0,3.9,70,25,6,1662,1500.0,6,17
32074,1,1,4.0,281,43,25,1081,1500.0,6,17
32075,0,0,3.9,35,43,6,2165,1000.0,6,17
32076,0,1,3.9,282,46,25,1017,1000.0,6,17
32078,1,1,3.9,598,43,6,1236,1200.0,6,17
32079,0,0,4.2,270,45,71,1019,1400.0,6,17
32080,1,0,3.7,130,40,25,870,1200.0,6,17
32082,0,0,3.8,674,45,68,37,1700.0,6,17
32083,0,0,3.9,107,43,6,1214,1500.0,6,17
32084,1,1,3.7,1015,45,6,915,1300.0,6,17
32085,0,1,3.8,170,43,6,2236,1300.0,6,17
32086,0,0,3.7,68,45,6,1221,1000.0,6,17
32087,1,0,3.5,9,46,7,1241,700.0,6,17
32088,0,0,3.3,5,40,25,1949,700.0,6,17
32089,0,0,3.0,25,45,6,1221,2300.0,6,17
32090,0,0,3.8,29,45,6,1662,800.0,6,17
32091,0,0,3.8,152,45,71,44,1500.0,6,17
32092,0,0,3.3,4,43,6,1662,1000.0,6,17
32094,0,1,4.0,169,0,6,1214,1100.0,6,17
32095,0,0,3.8,158,22,58,951,1300.0,6,17
32096,0,0,3.0,15,0,6,1597,1000.0,6,17
32097,0,0,3.3,19,22,6,1799,600.0,6,17
32098,0,0,3.5,39,0,6,1214,1200.0,6,17
32101,1,1,4.5,3469,44,24,1926,1300.0,0,18
32102,0,1,4.4,1575,44,65,1551,2000.0,0,18
32103,0,1,4.7,10530,44,25,1829,1400.0,0,18
32104,0,0,3.7,4652,45,61,1807,2000.0,0,18
32105,1,1,4.0,1871,45,24,1597,600.0,0,18
32106,1,0,3.9,457,45,24,704,1000.0,0,18
32107,0,0,3.8,38,45,24,2008,900.0,0,18
32108,1,1,4.5,3163,44,25,1712,1500.0,0,18
32109,0,1,4.2,1757,44,24,884,1200.0,0,18
32110,1,1,4.9,2244,44,25,172,1500.0,0,18
32111,1,1,4.2,2620,44,24,696,1300.0,0,18
32112,0,1,4.4,373,42,22,481,1000.0,0,18
32113,1,1,4.4,9080,43,26,2043,600.0,0,18
32114,1,1,4.4,459,46,25,1597,1500.0,0,18
32115,1,1,4.5,721,46,24,1375,1500.0,0,18
32116,0,1,4.1,786,42,24,1897,1500.0,0,18
32117,1,1,4.4,682,46,24,1903,1500.0,0,18
32118,0,1,4.3,2248,44,24,849,1100.0,0,18
32119,1,0,4.1,6948,44,24,1929,750.0,0,18
32120,1,1,4.1,675,42,24,845,900.0,0,18
32122,1,1,4.2,767,43,24,1768,1700.0,0,18
32123,1,1,4.4,1808,43,24,2380,1000.0,0,18
32124,1,1,3.9,485,44,24,1966,700.0,0,18
32125,1,1,4.0,281,43,25,1081,1500.0,0,18
32126,0,1,3.9,1389,44,57,983,1400.0,0,18
32127,0,1,4.2,117,46,24,1964,800.0,0,18
32128,0,1,4.3,106,46,24,1608,1000.0,0,18
32129,0,1,4.1,354,42,46,1082,2000.0,0,18
32130,0,1,3.5,32,44,24,1662,1000.0,0,18
32132,1,0,3.5,5,43,24,704,800.0,0,18
32133,0,0,4.2,3236,0,29,1597,300.0,0,18
32134,1,1,4.2,217,16,24,1088,1500.0,0,18
32135,1,0,3.9,421,0,24,147,800.0,0,18
32136,0,0,3.4,46,16,24,1597,1100.0,0,18
32137,1,1,4.2,2714,42,16,566,1000.0,1,18
32138,1,0,4.4,363,45,16,668,500.0,1,18
32139,1,0,4.2,177,45,16,479,600.0,1,18
32140,1,0,4.1,992,45,16,566,600.0,1,18
32141,0,1,4.2,817,45,16,558,800.0,1,18
32142,0,0,4.1,2450,45,16,524,700.0,1,18
32143,1,0,4.1,87,45,16,592,700.0,1,18
32145,1,0,3.7,18,45,16,601,900.0,1,18
32146,1,0,3.8,108,45,73,523,400.0,1,18
32147,1,0,4.1,507,45,16,539,600.0,1,18
32148,1,1,4.1,152,45,73,534,600.0,1,18
32149,0,0,2.8,227,45,16,479,450.0,1,18
32150,0,0,2.9,12,45,16,665,500.0,1,18
32151,0,0,3.6,54,45,14,2344,250.0,1,18
32152,0,0,4.7,14717,44,19,486,900.0,1,18
32153,0,0,4.6,7127,43,16,482,600.0,1,18
32154,0,0,4.5,3847,44,16,640,800.0,1,18
32155,1,1,4.4,9080,43,26,2043,600.0,1,18
32156,0,0,4.1,2734,44,16,562,1300.0,1,18
32157,0,0,4.4,1225,43,16,560,800.0,1,18
32158,1,0,4.0,76,47,16,540,400.0,1,18
32159,0,0,4.4,174,44,20,638,600.0,1,18
32160,1,1,4.1,1855,40,16,492,600.0,1,18
32161,1,0,4.3,2873,44,16,484,600.0,1,18
32162,1,0,4.1,3006,40,16,527,1000.0,1,18
32163,0,1,4.3,1471,44,16,568,800.0,1,18
32164,1,1,4.4,192,42,16,479,1000.0,1,18
32165,1,1,4.3,1808,44,26,912,900.0,1,18
32166,0,0,4.1,314,43,16,542,600.0,1,18
32167,1,0,4.5,2621,44,40,1309,500.0,1,18
32168,1,1,4.4,208,44,16,675,800.0,1,18
32169,1,0,4.4,950,44,16,600,900.0,1,18
32170,1,1,4.2,505,44,16,550,800.0,1,18
32171,1,0,4.6,1026,46,20,596,550.0,1,18
32172,1,1,4.4,467,43,16,565,800.0,1,18
32173,0,1,4.5,550,44,16,574,900.0,1,18
32174,1,0,3.8,23,44,16,550,600.0,1,18
32175,0,0,4.3,295,43,16,645,850.0,1,18
32176,1,1,4.0,1515,42,16,542,900.0,1,18
32177,1,0,4.5,345,44,40,1053,300.0,1,18
32178,0,0,4.1,1359,46,16,592,700.0,1,18
32179,1,0,4.2,169,43,16,592,700.0,1,18
32180,0,0,4.0,431,44,16,557,300.0,1,18
32181,1,1,4.2,875,44,16,487,600.0,1,18
32182,1,1,4.0,1241,43,16,479,700.0,1,18
32183,1,0,4.2,1065,44,16,555,800.0,1,18
32184,1,0,4.1,894,42,16,556,800.0,1,18
32185,1,0,4.1,141,44,16,623,1200.0,1,18
32186,1,0,4.1,306,46,16,576,600.0,1,18
32187,1,1,4.1,402,44,18,585,1200.0,1,18
32188,1,1,4.2,1705,44,16,630,650.0,1,18
32189,1,0,3.6,16,44,16,550,500.0,1,18
32190,1,0,4.1,779,40,16,542,700.0,1,18
32191,1,0,4.2,100,46,40,1055,900.0,1,18
32192,1,0,4.3,480,44,16,692,450.0,1,18
32193,0,0,4.2,226,41,16,685,200.0,1,18
32194,1,0,3.6,32,46,16,691,500.0,1,18
32195,1,0,4.0,66,43,19,633,700.0,1,18
32196,0,0,4.1,172,46,16,516,650.0,1,18
32197,1,0,3.7,24,46,16,479,550.0,1,18
32198,1,0,4.1,93,44,16,542,600.0,1,18
32199,1,0,4.1,61,41,16,622,600.0,1,18
32200,0,0,3.8,47,44,16,626,600.0,1,18
32201,1,0,4.0,201,44,16,568,800.0,1,18
32202,0,0,4.1,324,46,16,491,700.0,1,18
32203,0,0,4.0,1209,43,16,570,650.0,1,18
32204,0,0,4.1,367,46,16,479,350.0,1,18
32205,0,0,3.8,291,47,40,1058,500.0,1,18
32206,1,0,4.2,414,44,16,594,700.0,1,18
32207,0,0,3.5,66,44,16,479,300.0,1,18
32208,0,0,3.8,63,46,17,593,600.0,1,18
32209,0,0,4.0,236,43,16,601,500.0,1,18
32210,0,0,3.8,27,43,16,479,450.0,1,18
32211,1,0,3.8,22,44,16,500,500.0,1,18
32212,1,1,4.4,103,47,16,550,700.0,1,18
32213,1,0,4.0,275,42,16,479,500.0,1,18
32214,0,0,4.3,139,44,16,542,800.0,1,18
32215,1,0,3.5,14,40,16,479,500.0,1,18
32218,0,0,3.7,46,40,16,542,600.0,1,18
32219,0,0,3.6,17,46,16,601,300.0,1,18
32220,0,0,3.3,4,43,16,602,400.0,1,18
32221,0,0,3.2,4,43,16,489,600.0,1,18
32222,1,0,3.8,230,40,16,555,600.0,1,18
32223,1,0,2.7,26,44,16,644,600.0,1,18
32224,1,0,3.7,52,43,16,645,450.0,1,18
32226,1,1,4.5,1879,0,16,555,900.0,1,18
32227,0,1,4.0,1778,16,59,1022,1600.0,1,18
32228,1,0,3.7,28,0,16,602,400.0,1,18
32229,1,0,3.6,42,0,16,563,600.0,1,18
32230,1,0,3.2,6,0,11,283,200.0,1,18
32234,1,1,3.7,49,0,16,510,300.0,1,18
32235,0,0,3.6,61,0,16,479,500.0,1,18
32236,0,0,3.6,22,0,16,601,500.0,1,18
32237,0,0,3.5,11,16,20,493,400.0,1,18
32238,0,0,3.7,31,0,16,510,500.0,1,18
32239,0,0,3.8,63,0,16,479,500.0,1,18
32240,1,0,4.1,327,40,36,1597,450.0,2,18
32241,1,0,4.0,120,0,73,2084,250.0,2,18
32242,1,0,4.5,1193,0,36,1275,500.0,2,18
32243,1,0,3.9,585,39,36,1264,450.0,2,18
32244,1,0,3.8,340,0,24,83,800.0,2,18
32245,1,0,4.4,107,39,36,1639,400.0,2,18
32246,1,0,4.0,996,22,24,341,800.0,2,18
32247,1,0,3.9,306,16,73,1462,300.0,2,18
32248,1,0,4.2,1295,0,24,138,900.0,2,18
32249,1,0,4.0,208,0,84,1542,200.0,2,18
32250,1,0,3.3,911,40,73,1630,250.0,2,18
32251,1,0,4.3,169,22,36,1597,400.0,2,18
32252,1,0,4.0,58,22,86,2122,250.0,2,18
32253,1,0,4.3,193,45,73,2328,300.0,2,18
32254,1,0,4.4,115,45,86,2033,600.0,2,18
32255,1,0,3.4,154,0,73,1438,400.0,2,18
32256,1,0,4.5,563,0,37,1047,400.0,2,18
32257,1,0,4.0,358,47,36,335,650.0,2,18
32258,1,0,3.9,47,22,86,1194,300.0,2,18
32259,1,0,4.3,171,44,73,461,500.0,2,18
32260,1,0,4.1,506,43,73,1369,600.0,2,18
32261,1,0,3.8,377,0,73,1877,500.0,2,18
32262,0,0,3.9,626,44,24,772,600.0,2,18
32263,1,0,3.5,739,0,24,55,600.0,2,18
32264,1,0,3.8,342,22,73,2228,400.0,2,18
32265,1,0,3.8,257,0,24,401,800.0,2,18
32266,1,0,4.1,391,40,86,1635,500.0,2,18
32267,1,0,3.7,455,22,86,1662,400.0,2,18
32268,1,0,2.8,213,61,36,2044,300.0,2,18
32269,1,0,4.1,789,0,73,2253,300.0,2,18
32270,1,0,4.1,359,22,73,462,600.0,2,18
32271,1,0,3.8,40,0,86,2164,250.0,2,18
32272,1,0,3.7,217,0,73,1426,200.0,2,18
32273,1,0,3.8,1080,0,24,335,500.0,2,18
32274,1,0,4.0,413,44,73,107,300.0,2,18
32275,1,0,4.1,212,47,11,311,150.0,2,18
32276,1,0,4.0,201,0,73,1597,300.0,2,18
32277,1,0,3.9,641,61,73,1662,400.0,2,18
32278,1,0,4.1,18,0,0,230,200.0,2,18
32279,1,0,3.7,219,44,78,2100,600.0,2,18
32280,1,0,4.1,189,0,73,50,400.0,2,18
32281,1,0,4.2,469,0,73,1456,400.0,2,18
32282,1,0,4.3,1593,44,24,191,550.0,2,18
32283,1,0,4.0,88,44,73,1903,400.0,2,18
32284,1,0,4.1,6948,44,24,1929,750.0,2,18
32285,1,0,3.7,17,44,73,360,250.0,2,18
32286,1,0,4.1,133,0,73,1597,150.0,2,18
32287,1,0,3.7,479,0,73,1714,450.0,2,18
32288,1,0,4.3,83,22,24,384,650.0,2,18
32289,1,0,4.0,461,47,73,1649,500.0,2,18
32290,1,0,3.4,99,47,0,230,400.0,2,18
32291,1,0,4.6,278,44,37,1310,400.0,2,18
